comunasubida|comunabajada|mediahora|viaje_laboral_promedio|viajes_adulto|viajes_estudiante|viajes_1_etapa|viajes_2_etapas|viajes_3_etapas|viajes_4_etapas|viajes_usan_metro
CONCHALÍ|LO PRADO|07:30:00|24,904844|17|0|3|14|0|0|12
CONCHALÍ|LO PRADO|08:00:00|23,531008|13|0|3|12|1|0|12
CONCHALÍ|LO PRADO|08:30:00|13,924906|6|0|2|7|1|0|6
CONCHALÍ|LO PRADO|09:00:00|11,792384|7|0|1|7|0|0|6
CONCHALÍ|LO PRADO|09:30:00|8,992386|6|0|1|5|0|0|3
CONCHALÍ|LO PRADO|10:00:00|8,791338|6|0|1|4|1|0|3
CONCHALÍ|LO PRADO|10:30:00|3,511032|2|0|1|1|0|0|1
CONCHALÍ|LO PRADO|11:00:00|3,255728|2|0|0|1|0|0|1
CONCHALÍ|LO PRADO|11:30:00|4,74578|3|0|1|2|0|0|2
CONCHALÍ|LO PRADO|12:00:00|6,507528|3|0|1|2|1|0|2
CONCHALÍ|LO PRADO|12:30:00|7,735598|4|0|3|3|0|0|2
CONCHALÍ|LO PRADO|13:00:00|9,2585|5|0|2|4|1|0|3
CONCHALÍ|LO PRADO|13:30:00|10,75511|5|0|3|4|0|0|3
CONCHALÍ|LO PRADO|14:00:00|7,106434|4|0|2|2|0|0|3
CONCHALÍ|LO PRADO|14:30:00|8,11215|4|0|2|3|0|0|3
CONCHALÍ|LO PRADO|15:00:00|10,776042|6|0|2|5|0|0|5
CONCHALÍ|LO PRADO|15:30:00|8,17415|4|0|1|4|0|0|3
CONCHALÍ|LO PRADO|16:00:00|11,183886|7|0|2|5|0|0|4
CONCHALÍ|LO PRADO|16:30:00|8,438392|4|0|1|4|0|0|3
CONCHALÍ|LO PRADO|17:00:00|15,828286|10|0|4|6|1|0|3
CONCHALÍ|LO PRADO|17:30:00|27,089878|18|0|7|11|2|0|10
CONCHALÍ|LO PRADO|18:00:00|39,113014|26|0|4|21|4|0|13
CONCHALÍ|LO PRADO|18:30:00|35,947594|24|0|7|18|2|0|13
CONCHALÍ|LO PRADO|19:00:00|29,336594|20|0|5|14|2|0|11
CONCHALÍ|LO PRADO|19:30:00|30,932738|22|0|4|17|2|0|12
CONCHALÍ|LO PRADO|20:00:00|25,33098|17|0|4|13|1|0|10
CONCHALÍ|LO PRADO|20:30:00|13,67875|8|0|3|6|1|0|4
CONCHALÍ|LO PRADO|21:00:00|19,461902|11|0|3|10|1|0|10
CONCHALÍ|LO PRADO|21:30:00|16,514752|10|0|1|11|0|0|9
CONCHALÍ|LO PRADO|22:00:00|10,28587|4|0|2|5|0|0|3
CONCHALÍ|LO PRADO|22:30:00|11,284612|5|0|3|4|0|0|1
CONCHALÍ|LO PRADO|23:00:00|7,225942|3|0|2|2|0|0|0
CONCHALÍ|LO PRADO|23:30:00|0,49022|0|0|0|0|0|0|0
CONCHALÍ|MACUL|05:30:00|12,781102|8|0|0|7|1|0|7
CONCHALÍ|MACUL|06:00:00|29,63264|20|0|0|14|6|0|18
CONCHALÍ|MACUL|06:30:00|68,077252|43|0|0|35|14|0|49
CONCHALÍ|MACUL|07:00:00|72,210844|31|0|0|41|12|0|53
CONCHALÍ|MACUL|07:30:00|71,676358|29|0|0|44|8|0|50
CONCHALÍ|MACUL|08:00:00|33,953354|18|0|0|21|3|0|24
CONCHALÍ|MACUL|08:30:00|24,825214|12|0|0|14|5|0|17
CONCHALÍ|MACUL|09:00:00|26,078142|7|0|0|17|2|0|19
CONCHALÍ|MACUL|09:30:00|15,299914|6|0|0|11|1|0|12
CONCHALÍ|MACUL|10:00:00|13,769194|3|0|0|10|0|0|10
CONCHALÍ|MACUL|10:30:00|13,800116|3|0|0|10|0|0|10
CONCHALÍ|MACUL|11:00:00|8,049986|2|0|0|6|0|0|6
CONCHALÍ|MACUL|11:30:00|6,276884|2|0|0|4|0|0|4
CONCHALÍ|MACUL|12:00:00|7,992516|3|0|0|4|2|0|6
CONCHALÍ|MACUL|12:30:00|8,702806|2|0|0|6|1|0|6
CONCHALÍ|MACUL|13:00:00|15,48987|6|0|0|10|2|0|12
CONCHALÍ|MACUL|13:30:00|8,939584|4|0|0|6|0|0|7
CONCHALÍ|MACUL|14:00:00|12,235368|5|0|0|7|1|0|9
CONCHALÍ|MACUL|14:30:00|6,906924|2|0|0|4|0|0|5
CONCHALÍ|MACUL|15:00:00|6,889766|2|0|0|4|1|0|5
CONCHALÍ|MACUL|15:30:00|6,677304|3|0|0|4|1|0|4
CONCHALÍ|MACUL|16:00:00|8,987398|3|0|0|5|1|0|6
CONCHALÍ|MACUL|16:30:00|9,19122|5|0|0|4|2|0|7
CONCHALÍ|MACUL|17:00:00|14,577834|5|0|0|9|2|0|10
CONCHALÍ|MACUL|17:30:00|32,748218|11|0|0|19|5|0|24
CONCHALÍ|MACUL|18:00:00|32,965336|18|0|0|20|4|1|24
CONCHALÍ|MACUL|18:30:00|16,455982|10|0|0|10|2|0|11
CONCHALÍ|MACUL|19:00:00|14,973066|7|0|0|9|2|0|10
CONCHALÍ|MACUL|19:30:00|11,855568|7|0|0|6|2|0|8
CONCHALÍ|MACUL|20:00:00|6,678866|4|0|0|3|1|0|4
CONCHALÍ|MACUL|20:30:00|5,572766|4|0|0|3|1|0|3
CONCHALÍ|MACUL|21:00:00|7,388524|4|0|0|3|2|0|5
CONCHALÍ|MACUL|21:30:00|7,995376|5|0|0|5|1|0|6
CONCHALÍ|MACUL|22:00:00|2,98644|1|0|0|1|0|0|2
CONCHALÍ|MACUL|22:30:00|0,246436|0|0|0|0|0|0|0
CONCHALÍ|MACUL|23:00:00|0,258886|0|0|0|0|0|0|0
CONCHALÍ|MACUL|23:30:00|0,27866|0|0|0|0|0|0|0
CONCHALÍ|MAIPÚ|00:00:00|0,261902|0|0|0|0|0|0|0
CONCHALÍ|MAIPÚ|00:30:00|0,6078|0|0|0|0|0|0|0
CONCHALÍ|MAIPÚ|01:00:00|0,283656|0|0|0|0|0|0|0
CONCHALÍ|MAIPÚ|01:30:00|0,28494|0|0|0|0|0|0|0
CONCHALÍ|MAIPÚ|05:30:00|11,300064|7|0|0|3|4|0|5
CONCHALÍ|MAIPÚ|06:00:00|27,07643|15|0|0|8|10|0|13
CONCHALÍ|MAIPÚ|06:30:00|32,005826|18|0|0|11|11|0|16
CONCHALÍ|MAIPÚ|07:00:00|40,03635|18|0|0|18|11|0|22
CONCHALÍ|MAIPÚ|07:30:00|27,642438|14|0|0|17|3|0|13
CONCHALÍ|MAIPÚ|08:00:00|20,513436|13|0|0|9|5|0|9
CONCHALÍ|MAIPÚ|08:30:00|20,441656|14|0|0|11|3|0|9
CONCHALÍ|MAIPÚ|09:00:00|19,42365|12|0|0|11|3|0|10
CONCHALÍ|MAIPÚ|09:30:00|13,255306|8|0|0|7|2|0|6
CONCHALÍ|MAIPÚ|10:00:00|14,550564|9|0|0|8|2|0|7
CONCHALÍ|MAIPÚ|10:30:00|10,70869|6|0|0|6|2|0|6
CONCHALÍ|MAIPÚ|11:00:00|13,059182|8|0|0|7|2|0|7
CONCHALÍ|MAIPÚ|11:30:00|9,006352|5|0|0|4|2|0|4
CONCHALÍ|MAIPÚ|12:00:00|12,795436|8|0|0|5|4|0|6
CONCHALÍ|MAIPÚ|12:30:00|12,016212|7|0|0|4|4|0|5
CONCHALÍ|MAIPÚ|13:00:00|12,233592|7|0|0|8|1|0|5
CONCHALÍ|MAIPÚ|13:30:00|11,331668|5|0|0|6|2|0|6
CONCHALÍ|MAIPÚ|14:00:00|8,977616|5|0|0|4|2|0|4
CONCHALÍ|MAIPÚ|14:30:00|15,603438|9|0|0|7|4|0|6
CONCHALÍ|MAIPÚ|15:00:00|14,053298|8|0|0|5|5|0|7
CONCHALÍ|MAIPÚ|15:30:00|13,508406|8|0|0|6|3|0|7
CONCHALÍ|MAIPÚ|16:00:00|21,750274|12|0|0|8|8|0|11
CONCHALÍ|MAIPÚ|16:30:00|20,212638|13|0|0|11|4|0|9
CONCHALÍ|MAIPÚ|17:00:00|37,6397400000001|20|0|0|16|12|0|19
CONCHALÍ|MAIPÚ|17:30:00|61,484994|40|0|0|31|16|0|31
CONCHALÍ|MAIPÚ|18:00:00|76,7930540000001|51|0|1|40|17|1|32
CONCHALÍ|MAIPÚ|18:30:00|71,8154180000001|49|0|3|35|18|0|30
CONCHALÍ|MAIPÚ|19:00:00|58,664992|39|0|1|26|16|0|29
CONCHALÍ|MAIPÚ|19:30:00|60,433708|40|0|1|32|12|0|28
CONCHALÍ|MAIPÚ|20:00:00|41,676994|28|0|0|19|12|0|20
CONCHALÍ|MAIPÚ|20:30:00|30,561242|20|0|0|15|8|0|14
CONCHALÍ|MAIPÚ|21:00:00|33,904718|21|0|0|13|13|0|17
CONCHALÍ|MAIPÚ|21:30:00|29,010392|18|0|0|11|11|0|19
CONCHALÍ|MAIPÚ|22:00:00|18,695514|10|0|0|8|5|0|8
CONCHALÍ|MAIPÚ|22:30:00|8,449992|4|0|0|4|2|0|1
CONCHALÍ|MAIPÚ|23:00:00|4,687788|0|0|0|3|0|0|0
CONCHALÍ|MAIPÚ|23:30:00|3,603496|1|0|0|2|0|0|0
CONCHALÍ|ÑUÑOA|00:30:00|0,3039|0|0|0|0|0|0|0
CONCHALÍ|ÑUÑOA|02:00:00|0,283656|0|0|0|0|0|0|0
CONCHALÍ|ÑUÑOA|04:00:00|0,26995|0|0|0|0|0|0|0
CONCHALÍ|ÑUÑOA|04:30:00|0,407872|0|0|0|0|0|0|0
CONCHALÍ|ÑUÑOA|05:00:00|0,850968|0|0|0|0|0|0|0
CONCHALÍ|ÑUÑOA|05:30:00|18,816442|11|0|0|7|5|0|8
CONCHALÍ|ÑUÑOA|06:00:00|58,6061860000001|38|0|0|18|22|0|19
CONCHALÍ|ÑUÑOA|06:30:00|122,343708|68|0|0|49|41|0|59
CONCHALÍ|ÑUÑOA|07:00:00|147,479166|69|0|0|68|39|2|77
CONCHALÍ|ÑUÑOA|07:30:00|137,571798|76|0|0|61|40|0|75
CONCHALÍ|ÑUÑOA|08:00:00|94,7527759999999|51|0|0|47|22|0|56
CONCHALÍ|ÑUÑOA|08:30:00|66,5941859999998|30|0|0|26|24|0|40
CONCHALÍ|ÑUÑOA|09:00:00|47,81261|23|0|0|15|20|0|27
CONCHALÍ|ÑUÑOA|09:30:00|35,573706|19|0|0|11|16|0|19
CONCHALÍ|ÑUÑOA|10:00:00|32,695808|15|0|0|9|16|0|19
CONCHALÍ|ÑUÑOA|10:30:00|25,00362|10|0|0|6|12|1|15
CONCHALÍ|ÑUÑOA|11:00:00|21,633954|10|0|0|9|7|0|12
CONCHALÍ|ÑUÑOA|11:30:00|20,424962|11|0|0|7|9|0|12
CONCHALÍ|ÑUÑOA|12:00:00|19,205504|11|0|0|9|5|0|11
CONCHALÍ|ÑUÑOA|12:30:00|24,238626|12|0|0|10|8|0|14
CONCHALÍ|ÑUÑOA|13:00:00|21,140776|10|0|0|9|7|0|12
CONCHALÍ|ÑUÑOA|13:30:00|19,20761|11|0|0|7|7|0|12
CONCHALÍ|ÑUÑOA|14:00:00|18,875812|9|0|0|8|6|0|12
CONCHALÍ|ÑUÑOA|14:30:00|12,586706|6|0|0|6|3|0|6
CONCHALÍ|ÑUÑOA|15:00:00|11,611434|5|0|0|3|5|0|7
CONCHALÍ|ÑUÑOA|15:30:00|14,941182|7|0|0|6|4|0|8
CONCHALÍ|ÑUÑOA|16:00:00|11,040978|7|0|0|6|2|0|5
CONCHALÍ|ÑUÑOA|16:30:00|11,96635|6|0|0|4|4|0|6
CONCHALÍ|ÑUÑOA|17:00:00|19,796752|9|0|0|8|7|0|13
CONCHALÍ|ÑUÑOA|17:30:00|28,578396|14|0|0|12|9|0|17
CONCHALÍ|ÑUÑOA|18:00:00|35,35771|20|0|0|19|7|0|21
CONCHALÍ|ÑUÑOA|18:30:00|30,766378|18|0|0|19|4|0|19
CONCHALÍ|ÑUÑOA|19:00:00|17,574504|10|0|0|9|4|0|9
CONCHALÍ|ÑUÑOA|19:30:00|13,430928|8|0|0|5|4|0|7
CONCHALÍ|ÑUÑOA|20:00:00|11,56559|7|0|0|4|4|0|6
CONCHALÍ|ÑUÑOA|20:30:00|11,420774|7|0|0|6|2|0|5
CONCHALÍ|ÑUÑOA|21:00:00|13,746842|8|0|0|7|3|0|8
CONCHALÍ|ÑUÑOA|21:30:00|9,233416|5|0|0|5|2|0|6
CONCHALÍ|ÑUÑOA|22:00:00|5,977434|3|0|0|3|1|0|3
CONCHALÍ|ÑUÑOA|22:30:00|4,06972|2|0|0|2|0|0|1
CONCHALÍ|ÑUÑOA|23:00:00|1,393056|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|05:30:00|1,707024|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|06:00:00|1,115766|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|06:30:00|7,537762|4|0|0|2|2|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|07:00:00|7,820334|5|0|1|2|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|07:30:00|4,281056|3|0|0|1|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|08:00:00|8,396142|5|0|1|2|2|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|08:30:00|2,852188|2|0|0|0|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|09:00:00|1,009264|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|09:30:00|3,956804|2|0|0|1|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|10:00:00|0,49856|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|10:30:00|1,239002|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|11:00:00|1,772772|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|11:30:00|1,740298|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|12:00:00|0,499024|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|12:30:00|1,506706|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|13:00:00|0,999408|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|13:30:00|1,480812|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|14:00:00|1,523708|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|14:30:00|1,775278|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|15:00:00|1,017352|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|15:30:00|1,27505|0|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|16:00:00|2,813262|1|0|0|1|1|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|16:30:00|2,059552|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|17:00:00|5,599882|3|0|0|2|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|17:30:00|6,415462|4|0|0|2|2|0|2
CONCHALÍ|PEDRO AGUIRRE CERDA|18:00:00|11,550858|7|0|1|3|3|0|3
CONCHALÍ|PEDRO AGUIRRE CERDA|18:30:00|13,064968|8|0|1|4|3|0|2
CONCHALÍ|PEDRO AGUIRRE CERDA|19:00:00|9,440062|7|0|0|3|3|0|3
CONCHALÍ|PEDRO AGUIRRE CERDA|19:30:00|8,333946|5|0|2|2|1|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|20:00:00|6,396542|4|0|1|1|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|20:30:00|6,557594|4|0|1|3|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|21:00:00|4,015522|2|0|0|0|1|0|1
CONCHALÍ|PEDRO AGUIRRE CERDA|21:30:00|3,234132|1|0|0|1|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|22:00:00|2,279758|1|0|0|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|22:30:00|2,23406|1|0|0|1|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|23:00:00|2,712792|0|0|1|0|0|0|0
CONCHALÍ|PEDRO AGUIRRE CERDA|23:30:00|0,24511|0|0|0|0|0|0|0
CONCHALÍ|PEÑALOLÉN|00:00:00|1,266666|0|0|0|0|0|0|0
CONCHALÍ|PEÑALOLÉN|00:30:00|0,814976|0|0|0|0|0|0|0
CONCHALÍ|PEÑALOLÉN|04:00:00|1,0798|0|0|0|0|0|0|0
CONCHALÍ|PEÑALOLÉN|05:30:00|4,872878|2|0|0|3|0|0|1
CONCHALÍ|PEÑALOLÉN|06:00:00|12,900098|7|0|0|3|4|0|5
CONCHALÍ|PEÑALOLÉN|06:30:00|21,170478|12|0|0|10|4|0|8
CONCHALÍ|PEÑALOLÉN|07:00:00|21,156244|11|0|0|10|4|0|12
CONCHALÍ|PEÑALOLÉN|07:30:00|17,643526|11|0|1|8|3|0|7
CONCHALÍ|PEÑALOLÉN|08:00:00|7,327616|4|0|0|4|1|0|3
CONCHALÍ|PEÑALOLÉN|08:30:00|7,022948|4|0|0|3|1|0|2
CONCHALÍ|PEÑALOLÉN|09:00:00|4,346336|3|0|0|1|1|0|2
CONCHALÍ|PEÑALOLÉN|09:30:00|5,006918|3|0|0|3|0|0|1
CONCHALÍ|PEÑALOLÉN|10:00:00|3,08358|2|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|10:30:00|2,774672|1|0|0|1|0|0|1
CONCHALÍ|PEÑALOLÉN|11:00:00|2,506634|1|0|0|1|0|0|1
CONCHALÍ|PEÑALOLÉN|11:30:00|4,55109|3|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|12:00:00|2,745968|1|0|0|1|0|0|1
CONCHALÍ|PEÑALOLÉN|12:30:00|3,979454|2|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|13:00:00|3,757798|2|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|13:30:00|4,253216|3|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|14:00:00|5,900042|3|0|0|2|1|0|2
CONCHALÍ|PEÑALOLÉN|14:30:00|3,644264|2|0|0|1|1|0|1
CONCHALÍ|PEÑALOLÉN|15:00:00|4,613282|3|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|15:30:00|4,148746|2|0|0|2|0|0|2
CONCHALÍ|PEÑALOLÉN|16:00:00|4,60986|2|0|0|2|0|0|1
CONCHALÍ|PEÑALOLÉN|16:30:00|6,419054|3|0|0|2|1|0|2
CONCHALÍ|PEÑALOLÉN|17:00:00|8,701466|4|0|0|4|1|0|3
CONCHALÍ|PEÑALOLÉN|17:30:00|15,767338|8|0|0|6|5|0|7
CONCHALÍ|PEÑALOLÉN|18:00:00|27,236674|19|0|3|11|5|0|10
CONCHALÍ|PEÑALOLÉN|18:30:00|23,927656|17|0|1|13|3|0|8
CONCHALÍ|PEÑALOLÉN|19:00:00|21,237388|13|0|1|10|4|0|8
CONCHALÍ|PEÑALOLÉN|19:30:00|14,145336|9|0|2|6|2|0|4
CONCHALÍ|PEÑALOLÉN|20:00:00|15,533918|11|0|1|8|2|0|3
CONCHALÍ|PEÑALOLÉN|20:30:00|10,269442|5|0|1|4|2|0|1
CONCHALÍ|PEÑALOLÉN|21:00:00|8,693716|5|0|1|3|2|0|3
CONCHALÍ|PEÑALOLÉN|21:30:00|8,855102|6|0|1|3|2|0|3
CONCHALÍ|PEÑALOLÉN|22:00:00|6,275534|3|0|2|1|0|0|0
CONCHALÍ|PEÑALOLÉN|22:30:00|3,485858|2|0|1|1|0|0|0
CONCHALÍ|PEÑALOLÉN|23:00:00|3,164194|2|0|1|0|0|0|0
CONCHALÍ|PEÑALOLÉN|23:30:00|0,811894|0|0|0|0|0|0|0
CONCHALÍ|PROVIDENCIA|00:00:00|0,248598|0|0|0|0|0|0|0
CONCHALÍ|PROVIDENCIA|01:00:00|0,283656|0|0|0|0|0|0|0
CONCHALÍ|PROVIDENCIA|04:30:00|2,03936|1|0|0|1|0|0|0
CONCHALÍ|PROVIDENCIA|05:00:00|3,33774|2|0|0|2|0|0|0
CONCHALÍ|PROVIDENCIA|05:30:00|38,300524|26|0|0|17|9|0|16
CONCHALÍ|PROVIDENCIA|06:00:00|87,7654240000001|53|0|2|46|13|0|39
CONCHALÍ|PROVIDENCIA|06:30:00|260,884098000001|128|0|4|153|36|0|137
CONCHALÍ|PROVIDENCIA|07:00:00|423,765027999998|164|0|9|270|35|0|236
CONCHALÍ|PROVIDENCIA|07:30:00|387,355747999998|188|0|12|243|33|0|203
CONCHALÍ|PROVIDENCIA|08:00:00|316,489305999998|163|0|1|205|29|0|183
CONCHALÍ|PROVIDENCIA|08:30:00|205,673608000001|106|0|5|133|19|0|126
CONCHALÍ|PROVIDENCIA|09:00:00|159,251566|84|0|3|105|13|0|97
CONCHALÍ|PROVIDENCIA|09:30:00|99,312418|54|0|1|68|9|0|63
CONCHALÍ|PROVIDENCIA|10:00:00|93,7068220000001|52|0|2|63|9|0|61
CONCHALÍ|PROVIDENCIA|10:30:00|72,5295000000001|36|0|1|47|9|0|47
CONCHALÍ|PROVIDENCIA|11:00:00|66,8848480000001|34|0|1|46|5|0|42
CONCHALÍ|PROVIDENCIA|11:30:00|58,0709060000001|33|0|1|38|5|0|37
CONCHALÍ|PROVIDENCIA|12:00:00|68,9839640000001|32|0|0|47|6|0|44
CONCHALÍ|PROVIDENCIA|12:30:00|76,9772720000001|30|0|1|54|5|0|48
CONCHALÍ|PROVIDENCIA|13:00:00|112,500418|33|0|1|83|3|0|75
CONCHALÍ|PROVIDENCIA|13:30:00|101,437784|34|0|2|76|2|0|67
CONCHALÍ|PROVIDENCIA|14:00:00|55,20184|28|0|1|37|4|0|34
CONCHALÍ|PROVIDENCIA|14:30:00|50,763744|27|0|4|30|4|0|27
CONCHALÍ|PROVIDENCIA|15:00:00|41,861784|23|0|1|28|2|0|27
CONCHALÍ|PROVIDENCIA|15:30:00|37,749046|21|0|1|25|3|0|23
CONCHALÍ|PROVIDENCIA|16:00:00|44,3888780000001|23|0|1|30|2|0|27
CONCHALÍ|PROVIDENCIA|16:30:00|46,2595780000001|24|0|2|29|3|0|28
CONCHALÍ|PROVIDENCIA|17:00:00|58,9333180000001|30|0|2|38|4|0|35
CONCHALÍ|PROVIDENCIA|17:30:00|77,2117900000001|33|0|1|52|5|0|50
CONCHALÍ|PROVIDENCIA|18:00:00|81,3408620000001|32|0|0|58|4|0|55
CONCHALÍ|PROVIDENCIA|18:30:00|46,10491|22|0|1|31|2|0|27
CONCHALÍ|PROVIDENCIA|19:00:00|29,51931|18|0|1|20|1|0|19
CONCHALÍ|PROVIDENCIA|19:30:00|20,901944|12|0|1|14|1|0|13
CONCHALÍ|PROVIDENCIA|20:00:00|15,886984|9|0|0|11|1|0|8
CONCHALÍ|PROVIDENCIA|20:30:00|14,5488|9|0|0|9|2|0|8
CONCHALÍ|PROVIDENCIA|21:00:00|22,399296|14|0|0|15|1|0|15
CONCHALÍ|PROVIDENCIA|21:30:00|9,399708|5|0|0|7|0|0|6
CONCHALÍ|PROVIDENCIA|22:00:00|6,78811|4|0|0|4|1|0|4
CONCHALÍ|PROVIDENCIA|22:30:00|2,260024|0|0|0|1|0|0|1
CONCHALÍ|PROVIDENCIA|23:00:00|0,801462|0|0|0|0|0|0|0
CONCHALÍ|PROVIDENCIA|23:30:00|0,258886|0|0|0|0|0|0|0
CONCHALÍ|PUDAHUEL|00:00:00|0,827704|0|0|0|0|0|0|0
CONCHALÍ|PUDAHUEL|05:30:00|8,339954|6|0|0|3|2|0|1
CONCHALÍ|PUDAHUEL|06:00:00|20,785014|13|0|0|9|5|0|7
CONCHALÍ|PUDAHUEL|06:30:00|39,321604|26|0|0|19|9|0|9
CONCHALÍ|PUDAHUEL|07:00:00|39,613632|26|0|0|18|10|0|13
CONCHALÍ|PUDAHUEL|07:30:00|27,663204|17|0|0|15|5|0|10
CONCHALÍ|PUDAHUEL|08:00:00|17,405624|11|0|0|7|5|0|4
CONCHALÍ|PUDAHUEL|08:30:00|6,494356|5|0|0|3|1|0|1
CONCHALÍ|PUDAHUEL|09:00:00|5,194618|3|0|0|3|0|0|1
CONCHALÍ|PUDAHUEL|09:30:00|6,289728|4|0|0|2|2|0|3
CONCHALÍ|PUDAHUEL|10:00:00|7,30961|5|0|0|3|2|0|3
CONCHALÍ|PUDAHUEL|10:30:00|4,28887|3|0|0|2|0|0|1
CONCHALÍ|PUDAHUEL|11:00:00|2,512864|1|0|0|1|0|0|1
CONCHALÍ|PUDAHUEL|11:30:00|3,021042|2|0|0|2|0|0|0
CONCHALÍ|PUDAHUEL|12:00:00|5,010632|2|0|0|3|0|0|1
CONCHALÍ|PUDAHUEL|12:30:00|6,240386|3|0|0|4|0|0|1
CONCHALÍ|PUDAHUEL|13:00:00|7,498576|3|0|0|3|2|0|1
CONCHALÍ|PUDAHUEL|13:30:00|9,307782|5|0|0|4|3|0|4
CONCHALÍ|PUDAHUEL|14:00:00|8,178434|5|0|0|3|2|0|3
CONCHALÍ|PUDAHUEL|14:30:00|8,87944799999999|5|0|0|4|2|0|4
CONCHALÍ|PUDAHUEL|15:00:00|8,652762|5|0|0|4|2|0|2
CONCHALÍ|PUDAHUEL|15:30:00|7,425984|5|0|0|4|1|0|3
CONCHALÍ|PUDAHUEL|16:00:00|11,218394|6|0|0|4|4|0|4
CONCHALÍ|PUDAHUEL|16:30:00|9,921654|5|0|0|4|3|0|3
CONCHALÍ|PUDAHUEL|17:00:00|18,097136|10|0|0|8|5|0|9
CONCHALÍ|PUDAHUEL|17:30:00|30,420212|20|0|0|15|8|0|10
CONCHALÍ|PUDAHUEL|18:00:00|46,436996|31|0|0|22|13|0|15
CONCHALÍ|PUDAHUEL|18:30:00|37,113836|25|0|0|19|9|0|15
CONCHALÍ|PUDAHUEL|19:00:00|34,662614|23|0|0|16|10|0|13
CONCHALÍ|PUDAHUEL|19:30:00|31,61742|22|0|0|13|10|0|14
CONCHALÍ|PUDAHUEL|20:00:00|23,461382|12|0|0|12|5|0|10
CONCHALÍ|PUDAHUEL|20:30:00|23,997316|15|0|0|13|5|0|11
CONCHALÍ|PUDAHUEL|21:00:00|13,540818|8|0|0|6|4|0|6
CONCHALÍ|PUDAHUEL|21:30:00|17,751134|12|0|0|8|5|0|11
CONCHALÍ|PUDAHUEL|22:00:00|13,641968|8|0|0|7|3|0|5
CONCHALÍ|PUDAHUEL|22:30:00|11,73362|6|0|0|6|2|0|2
CONCHALÍ|PUDAHUEL|23:00:00|3,010932|1|0|0|2|0|0|0
CONCHALÍ|PUDAHUEL|23:30:00|0,267154|0|0|0|0|0|0|0
CONCHALÍ|PUENTE ALTO|00:00:00|0,279532|0|0|0|0|0|0|0
CONCHALÍ|PUENTE ALTO|05:30:00|6,187414|3|0|0|3|1|0|4
CONCHALÍ|PUENTE ALTO|06:00:00|16,456734|9|0|0|9|2|0|11
CONCHALÍ|PUENTE ALTO|06:30:00|17,922932|12|0|0|8|5|0|13
CONCHALÍ|PUENTE ALTO|07:00:00|20,912488|12|0|0|12|3|0|14
CONCHALÍ|PUENTE ALTO|07:30:00|14,630894|7|0|0|8|2|0|9
CONCHALÍ|PUENTE ALTO|08:00:00|13,545134|7|0|0|7|2|0|9
CONCHALÍ|PUENTE ALTO|08:30:00|13,154086|8|0|0|7|2|0|9
CONCHALÍ|PUENTE ALTO|09:00:00|6,129638|3|0|0|3|1|0|4
